dataTime,2104066,2113056,2110060,2101057,2108058,2112058,2104063,2109066,2110055,2131013,2103053,2102056,2106056,2115056,2105083,2112056,2115063,2107070,2131011,2114057,2109064,2108063,2111058,2105076,2106063,2111067,2112051,2103068,2103056,2111073,2112059,2332033
2022042114,0.019,0.016,0.034,0.019,0.017,0.096,0.016,0.014,0.022,0.025,0.019,0.018000000000000002,0.031,0.027000000000000003,0.013,0.041,0.022,0.041,0.01,0.016,0.023,0.017,0.016,,0.013,0.013,0.018000000000000002,,0.011,0.023,0.028,0.006
2022042115,0.013000000000000001,0.017,0.033,0.019,0.025,0.065,0.028999999999999998,0.012,0.027999999999999997,0.017,0.021,0.031,0.017,0.024,0.013999999999999999,0.026000000000000002,0.033,0.031,0.006999999999999999,0.012,0.022000000000000002,0.02,0.015,,0.015,0.026000000000000002,0.032,0.036000000000000004,0.021,0.023,0.027000000000000003,0.006
2022042116,0.019,0.017,0.033,0.021,,0.036000000000000004,0.026,0.008,0.029,0.022,0.02,0.031,0.029,0.031,0.02,0.021,0.034,0.028,0.009000000000000001,0.013,0.017,0.02,0.019,0.035,0.018000000000000002,0.03,0.03,0.034,0.021,0.017,0.025,0.006
2022042117,0.023,0.013000000000000001,0.03,0.021,,0.035,0.023,0.009000000000000001,0.026000000000000002,0.015,0.015,0.034,0.021,,0.011000000000000001,0.021,0.025,0.013999999999999999,0.011000000000000001,0.012,0.021,0.016,,0.036000000000000004,0.021,0.036000000000000004,0.032,0.033,0.015,0.016,0.026000000000000002,0.005
2022042124,0.041,0.029,0.032,0.017,0.025,0.038,0.017,0.017,0.022,0.011,0.013,0.009,0.026,0.029,0.016,0.028,0.023,0.035,0.010,0.025,0.032,0.021,0.024,0.040,0.028,0.010,0.017,0.041,0.009,0.017,0.037,0.005
2022042201,0.040,0.027,0.026,0.020,0.021,0.035,0.019,0.010,0.024,0.009,0.018,0.007,0.025,0.031,0.020,0.026,0.026,0.041,0.011,0.020,0.027,0.017,0.022,0.033,0.024,0.016,0.013,0.039,0.015,0.015,0.016,0.005
2022042202,0.023,0.015,0.021,0.015,0.025,0.052,0.016,0.008,0.017,0.007,0.030,0.004,0.018,0.031,0.014,0.017,0.030,0.021,0.012,0.012,0.014,0.019,0.018,0.024,0.024,0.017,0.012,0.045,0.024,0.017,0.020,0.005
2022042203,0.020,0.009,0.022,0.012,0.021,0.035,0.009,0.006,0.017,0.007,0.007,0.004,0.012,0.021,0.012,0.020,0.025,0.017,0.007,0.005,0.011,0.018,0.012,0.025,0.016,0.011,0.017,0.033,0.005,0.016,0.022,0.005
2022042204,0.019,0.010,0.022,0.012,0.019,0.055,0.010,0.006,0.016,0.009,0.012,0.005,0.010,0.021,0.012,0.019,0.023,0.014,0.006,0.008,0.012,0.016,0.011,0.026,0.009,0.008,0.021,0.048,0.006,0.015,0.018,0.005
2022042205,0.021,0.013,0.023,0.011,0.023,0.039,0.009,0.006,0.025,0.011,0.012,0.005,0.014,0.024,0.011,0.019,0.021,0.018,0.007,0.007,0.015,0.012,0.010,0.028,0.010,0.010,0.018,0.045,0.007,0.018,0.020,0.005
2022042206,0.016,0.016,0.027,0.011,0.026,0.046,0.014,0.007,0.031,0.019,0.025,0.007,0.027,0.026,0.013,0.024,0.022,0.020,0.008,0.010,0.014,0.022,0.012,0.034,0.014,0.014,0.017,0.041,0.020,0.025,0.023,0.005
2022042207,0.023,0.016,0.035,0.012,0.028,0.057,0.018,0.009,0.026,0.027,0.041,0.013,0.042,0.027,0.020,0.026,0.022,0.025,0.009,0.015,0.022,0.023,0.013,0.041,0.018,0.020,0.019,0.045,0.024,0.025,0.022,0.005
2022042208,0.029,0.022,0.031,0.012,0.033,0.022,0.016,0.010,0.035,0.008,0.044,0.014,0.042,0.029,0.021,0.021,0.024,0.029,0.010,0.018,0.027,0.027,0.016,0.041,0.020,0.030,0.024,0.063,0.035,0.033,0.020,0.006
2022042209,0.023,0.022,0.028,0.013,0.036,0.029,0.013,0.011,0.034,0.009,0.015,0.012,0.046,0.030,0.021,0.021,0.025,0.027,0.008,0.012,0.022,0.026,0.017,0.045,0.020,0.027,0.017,0.031,0.010,0.020,0.021,0.006
2022042210,0.018,0.021,0.020,0.014,0.030,0.017,0.013,0.010,0.020,0.009,0.016,0.010,0.043,0.031,0.018,0.019,0.018,0.024,0.010,0.012,0.016,0.031,0.014,0.034,0.019,0.010,0.025,0.031,0.011,0.022,0.011,0.007
2022042211,0.012,0.012,0.014,0.023,0.020,0.014,0.008,0.009,0.021,0.010,0.029,0.014,0.039,0.016,0.020,0.007,0.012,0.026,0.006,0.014,0.017,0.018,0.011,0.022,0.011,0.014,0.015,0.038,0.023,0.023,0.010,0.006
2022042212,0.015,0.017,0.012,0.024,0.016,0.021,0.006,0.007,0.013,0.009,0.026,0.015,0.032,0.016,0.020,0.003,0.011,0.019,0.006,0.015,0.018,0.013,0.012,0.021,0.012,0.009,0.010,0.037,0.026,0.020,0.007,0.006
2022042213,0.007,0.017,0.010,0.021,0.014,0.023,0.006,0.006,0.009,0.008,0.019,0.013,0.035,0.018,0.017,0.002,0.008,0.012,0.008,0.008,0.012,0.012,0.015,0.013,0.012,0.008,0.006,0.021,0.016,0.017,0.007,0.009
