dataTime,2104066,2113056,2110060,2101057,2108058,2112058,2104063,2109066,2110055,2131013,2103053,2102056,2106056,2115056,2105083,2112056,2115063,2107070,2131011,2114057,2109064,2108063,2111058,2105076,2106063,2111067,2112051,2103068,2103056,2111073,2112059,2332033
2022042114,29,29,28,26,28,45,24,36,22,26,29,24,33,30.0,24,44,47,28,23,30,25,30,31,,29,26,29,,32,23,27,55
2022042115,15,22,26,19,23,38,22,25,21,25,21,24,32,25.0,12,40,47,41,20,28,22,19,24,,24,20,14,25.0,26,16,31,53
2022042116,22,23,29,25,24,30,28,26,27,18,26,25,19,27.0,7,31,41,31,16,31,22,23,20,27.0,18,22,17,32.0,29,19,38,62
2022042117,20,21,38,23,30,27,25,19,31,21,32,33,29,,22,27,43,26,18,26,16,22,22,29.0,22,20,25,33.0,29,21,38,60
2022042124,33,32,32,23,36,34,19,29,18,23,19,30,39,42,34,47,29,27,24,28,30,27,27,43,31,13,18,44,18,23,36,48
2022042201,32,35,35,26,33,29,27,35,20,26,20,20,38,38,33,33,26,22,28,32,40,29,33,41,33,17,18,29,15,12,43,52
2022042202,29,34,30,32,34,35,28,33,34,20,25,20,42,42,39,26,33,31,33,32,33,31,29,44,35,15,22,43,24,18,28,60
2022042203,29,27,26,30,38,33,26,25,31,17,39,13,32,40,31,28,39,29,32,30,25,33,26,29,37,13,20,37,32,19,38,49
2022042204,20,24,30,27,42,30,25,23,31,23,19,19,29,38,32,28,24,22,16,24,25,34,27,34,28,15,10,27,20,19,29,38
2022042205,18,27,28,29,44,33,28,25,34,27,25,19,33,48,25,31,34,22,26,29,28,26,29,33,27,14,17,40,21,23,38,46
2022042206,22,29,37,27,45,28,30,34,37,23,24,22,36,31,33,33,28,23,25,28,26,31,28,42,29,17,18,47,22,28,32,48
2022042207,22,35,40,27,49,27,24,35,34,35,35,14,43,39,38,29,40,28,30,36,28,44,32,38,33,21,22,39,34,33,29,58
2022042208,18,29,39,24,34,31,24,26,34,34,44,22,49,38,42,34,47,29,30,34,30,35,30,44,32,27,27,40,29,32,31,70
2022042209,23,27,46,24,44,21,24,34,43,28,55,27,57,48,35,28,51,29,33,34,35,43,31,47,33,35,29,59,42,36,37,67
2022042210,24,34,43,24,50,19,21,34,35,30,28,19,51,60,40,21,70,45,37,35,33,38,29,53,30,29,31,31,35,29,37,74
2022042211,23,33,29,26,43,27,26,35,21,39,25,27,53,45,41,21,53,41,54,37,34,43,33,60,36,31,33,37,30,31,27,101
2022042212,22,25,37,36,38,25,24,27,28,41,43,35,50,33,51,30,55,41,60,35,30,36,42,31,33,34,25,37,37,36,27,109
2022042213,27,32,33,36,48,41,24,23,44,39,48,42,57,27,36,26,54,39,78,37,37,40,45,35,36,32,26,32,47,41,28,87
