dataTime,2104066,2113056,2110060,2101057,2108058,2112058,2104063,2109066,2110055,2131013,2103053,2102056,2106056,2115056,2105083,2112056,2115063,2107070,2131011,2114057,2109064,2108063,2111058,2105076,2106063,2111067,2112051,2103068,2103056,2111073,2112059,2332033
2022042114,8,23,21,21,21,26,17,19,18,19,17,14,19,18.0,16.0,34,16,25,17.0,15,18,21,13,,20,14,19.0,,16,20.0,22,21
2022042115,9,14,16,16,16,27,14,17,12,19,16,13,14,19.0,8.0,37,23,17,,12,18,11,15,,17,14,12.0,20.0,15,,29,24
2022042116,10,18,25,18,19,14,19,14,20,14,16,21,12,20.0,,27,21,21,,13,18,15,15,16.0,13,17,,18.0,16,11.0,25,21
2022042117,8,13,27,18,15,10,20,11,22,17,20,21,12,,14.0,25,28,12,14.0,16,15,16,13,24.0,17,17,21.0,21.0,20,14.0,29,25
2022042124,17,28,25,,28,19,10,20,13,17,14,9,24,30,30,,15,19,21,16,24,17,21,30,27,7,14,26,11,17,20,18
2022042201,18,31,29,,23,23,25,27,15,17,10,10,26,34,24,33,20,19,24,16,28,20,20,32,25,7,15,16,11,,24,22
2022042202,14,30,25,27,27,30,22,18,25,16,17,14,26,30,26,23,27,28,25,19,27,27,17,26,23,8,17,20,13,18,26,25
2022042203,17,27,25,24,26,18,19,14,22,14,23,10,24,38,26,25,26,20,25,18,19,29,15,26,36,11,18,24,18,,26,26
2022042204,17,24,22,24,32,17,23,17,25,18,11,13,17,34,21,28,,15,15,14,22,25,13,27,,12,,17,15,,23,21
2022042205,11,24,27,27,37,22,20,16,25,16,18,17,18,38,22,31,29,20,17,15,22,22,16,30,23,13,16,20,16,22,27,20
2022042206,13,27,36,23,34,19,21,23,30,18,19,,27,,29,30,17,20,22,21,21,26,18,36,26,15,,25,15,21,27,25
2022042207,13,30,35,,39,14,22,21,28,26,21,13,26,37,28,27,27,19,27,24,,30,22,38,,17,20,24,23,20,24,27
2022042208,11,23,28,21,,17,17,19,29,28,29,12,29,35,31,30,37,23,26,17,26,30,19,37,30,18,25,23,17,20,25,31
2022042209,12,23,30,16,40,15,13,14,31,20,25,11,27,39,27,25,40,23,20,17,29,33,2,36,27,26,25,29,19,24,27,33
2022042210,12,25,27,16,36,13,13,18,27,16,11,16,24,32,25,,40,19,21,13,17,32,17,41,19,22,28,12,12,19,28,36
2022042211,15,20,20,20,27,14,15,9,15,18,13,15,23,28,19,18,23,16,17,14,15,32,14,47,18,16,27,13,14,16,15,45
2022042212,12,15,16,23,22,15,10,13,15,25,19,14,17,17,15,20,17,20,22,16,18,16,17,17,10,21,17,19,19,14,13,54
2022042213,11,18,20,16,17,14,11,17,24,23,19,13,20,16,19,20,23,12,19,10,22,16,14,18,17,21,15,12,15,16,13,48
