dataTime,2104066,2113056,2110060,2101057,2108058,2112058,2104063,2109066,2110055,2131013,2103053,2102056,2106056,2115056,2105083,2112056,2115063,2107070,2131011,2114057,2109064,2108063,2111058,2105076,2106063,2111067,2112051,2103068,2103056,2111073,2112059,2332033
2022032314,0.032,0.036000000000000004,0.039,0.048,0.04,0.034,0.042,0.038,0.052000000000000005,0.052000000000000005,0.039,,0.025,0.038,0.037000000000000005,0.028999999999999998,,0.032,0.047,0.028999999999999998,0.037000000000000005,0.037000000000000005,0.042,0.035,0.036000000000000004,0.038,0.042,0.02,0.046,0.03,0.046,
2022032514,0.058,0.05,0.058,0.055,,0.043,0.067,0.062,0.067,0.063,0.057,0.064,0.04,0.051,0.061,0.058,0.055,0.052000000000000005,0.067,0.057,0.058,0.061,0.065,0.055,0.055,0.06,,0.049,0.059,0.053,0.061,0.048
2022032516,0.07,0.046,0.053,0.048,0.05,0.034,0.062,0.055,0.062,0.054000000000000006,0.046,0.057,0.034,0.039,0.051,0.055,0.051,0.043,0.06,0.048,0.049,,0.057,0.054000000000000006,0.047,0.054000000000000006,0.053,0.042,0.053,0.042,0.062,0.05
2022032517,0.067,0.045,0.043,0.044,0.051,0.032,0.058,0.055,0.057,0.053,0.043,0.053,0.038,0.045,0.05,0.061,0.046,0.043,0.06,0.046,0.046,0.048,0.055,0.05,0.044,0.053,0.049,0.038,0.049,0.038,0.06,0.053
