dataTime,2104066,2113056,2110060,2101057,2108058,2112058,2104063,2109066,2110055,2131013,2103053,2102056,2106056,2115056,2105083,2112056,2115063,2107070,2131011,2114057,2109064,2108063,2111058,2105076,2106063,2111067,2112051,2103068,2103056,2111073,2112059,2332033
2022032314,21,27,32,31,32,31,27,15,34,22,28,37,25,29,29,33,35,23,16,17,23,27.0,19,35,20,19,31.0,23,26,17,29,
2022032514,23,28,28,28,34,36,24,32,33,26,32,27,28,32,28,35,31,28,32,25,34,29.0,24,33,31,27,,25,28,23,27,
2022032516,18,31,31,26,28,25,24,21,26,21,27,26,26,33,27,38,31,24,24,22,26,,22,23,24,23,24.0,26,28,20,27,48.0
2022032517,13,23,31,27,34,24,22,17,25,25,25,24,27,35,23,36,23,27,25,18,27,24.0,19,20,24,22,22.0,24,23,25,22,44.0
