dataTime,total,MB_t,MK_t,MS_t,MB_c,MK_c,MS_c
2016031510.0,476775.0,96053.0,92596.0,46381.0,9.0,6.0,5.0
2016031511.0,169303.0,4793.0,81518.0,10920.0,3.0,10.0,4.0
2016031512.0,226180.0,18380.0,41565.0,17080.0,8.0,2.0,2.0
2016031513.0,373738.0,263506.0,10401.0,37026.0,7.0,2.0,4.0
2016031514.0,918459.0,286309.0,0.0,0.0,3.0,0.0,0.0
2016031515.0,391445.0,46527.0,14325.0,18465.0,9.0,6.0,4.0
2016031516.0,560906.0,18181.0,969.0,0.0,10.0,2.0,0.0
2016031517.0,400355.0,85851.0,77283.0,44668.0,8.0,4.0,5.0
2016031518.0,328244.0,3154.0,0.0,91025.0,3.0,0.0,2.0
2016031519.0,402042.0,115581.0,107651.0,50910.0,10.0,4.0,2.0
2016031520.0,221937.0,17014.0,4855.0,43.0,3.0,2.0,1.0
2016031521.0,360965.0,88872.0,3100.0,8969.0,3.0,1.0,4.0
2016031522.0,140707.0,25831.0,75590.0,7481.0,6.0,1.0,3.0
2016031523.0,158745.0,30081.0,0.0,75852.0,6.0,0.0,3.0
2016031524.0,248238.0,76067.0,0.0,1717.0,1.0,0.0,2.0
2016031601.0,289147.0,126019.0,0.0,117012.0,3.0,0.0,3.0
2016031602.0,82161.0,390.0,0.0,54952.0,2.0,0.0,3.0
2016031603.0,419002.0,72085.0,0.0,72827.0,2.0,0.0,4.0
2016031604.0,369588.0,194849.0,0.0,44180.0,1.0,0.0,3.0
2016031605.0,214427.0,56388.0,223.0,147758.0,2.0,1.0,4.0
2016031606.0,185428.0,47737.0,125.0,9966.0,2.0,1.0,1.0
2016031607.0,141883.0,3779.0,5250.0,6944.0,2.0,1.0,2.0
2016031608.0,352019.0,147801.0,1742.0,21247.0,6.0,2.0,3.0
2016031609.0,206197.0,13277.0,41358.0,29628.0,8.0,1.0,2.0
2016031610.0,209221.0,45319.0,0.0,13235.0,7.0,0.0,1.0
2016031611.0,249273.0,17115.0,106.0,12741.0,4.0,1.0,2.0
2016031612.0,252167.0,27904.0,255.0,162.0,5.0,2.0,1.0
2016031613.0,448400.0,10198.0,0.0,141618.0,4.0,0.0,7.0
2016031614.0,229278.0,7594.0,0.0,12961.0,3.0,0.0,2.0
2016031615.0,800664.0,10951.0,20788.0,18401.0,6.0,4.0,2.0
2016031616.0,321769.0,106119.0,6201.0,16264.0,12.0,4.0,1.0
2016031617.0,354593.0,90240.0,11498.0,199683.0,8.0,3.0,5.0
2016031618.0,568661.0,78762.0,137129.0,8186.0,5.0,4.0,3.0
2016031619.0,566074.0,61718.0,1625.0,0.0,7.0,3.0,0.0
2016031620.0,295509.0,3401.0,9661.0,37773.0,3.0,1.0,3.0
2016031621.0,372854.0,5714.0,17947.0,217732.0,3.0,2.0,3.0
2016031622.0,101948.0,1746.0,0.0,80.0,3.0,0.0,1.0
2016031623.0,331994.0,38889.0,0.0,1609.0,6.0,0.0,3.0
2016031624.0,143431.0,11257.0,0.0,3981.0,6.0,0.0,1.0
2016031701.0,175769.0,3736.0,0.0,153115.0,1.0,0.0,1.0
2016031702.0,11031.0,496.0,0.0,9734.0,1.0,0.0,1.0
2016031703.0,163595.0,12559.0,6030.0,2402.0,1.0,3.0,3.0
2016031704.0,71954.0,4502.0,0.0,6841.0,3.0,0.0,2.0
2016031705.0,274861.0,26703.0,0.0,75308.0,2.0,0.0,1.0
2016031706.0,107553.0,17119.0,0.0,1431.0,1.0,0.0,1.0
2016031707.0,241589.0,56937.0,8219.0,3586.0,2.0,2.0,1.0
2016031708.0,364729.0,130116.0,0.0,101457.0,7.0,0.0,3.0
2016031709.0,293130.0,13445.0,564.0,153148.0,4.0,3.0,1.0
2016031710.0,210799.86,72783.0,198.43,10539.0,8.0,2.0,4.0
2016031711.0,94089.43,2657.0,552.43,17994.0,2.0,2.0,2.0
2016031712.0,368464.0,62795.0,0.0,8539.0,4.0,0.0,1.0
2016031713.0,283826.86,2701.0,2340.0,25559.0,2.0,3.0,2.0
2016031714.0,179274.0,73934.0,8558.0,21796.0,5.0,4.0,1.0
2016031715.0,207243.0,2852.0,11834.0,7286.0,3.0,2.0,2.0
2016031716.0,269312.0,11589.0,7747.0,71450.0,4.0,1.0,3.0
2016031717.0,409875.0,215800.0,1890.0,25322.0,4.0,1.0,2.0
2016031718.0,187709.0,3321.0,179.0,99277.0,3.0,1.0,5.0
2016031719.0,319321.0,15841.0,25246.0,163002.0,2.0,6.0,5.0
2016031720.0,98773.0,3100.0,48445.0,2660.0,1.0,2.0,1.0
2016031721.0,361938.0,2884.0,2795.0,113006.0,3.0,2.0,7.0
2016031722.0,56034.0,1003.0,0.0,15970.0,2.0,0.0,3.0
2016031723.0,230322.0,213.0,0.0,96004.0,1.0,0.0,6.0
2016031724.0,30496.0,0.0,0.0,476.0,0.0,0.0,2.0
2016031801.0,22221.0,3253.0,6641.0,6993.0,3.0,1.0,2.0
2016031802.0,116360.0,54309.0,4416.0,38939.0,1.0,1.0,3.0
2016031803.0,67970.0,12559.0,1698.0,4471.0,1.0,2.0,3.0
2016031804.0,27459.0,18872.0,108.0,0.0,1.0,1.0,0.0
2016031805.0,40919.0,0.0,0.0,80.0,0.0,0.0,1.0
2016031806.0,70896.0,518.0,54675.0,13515.0,2.0,1.0,3.0
2016031807.0,52929.0,25753.0,0.0,104.0,4.0,0.0,1.0
2016031808.0,366145.0,17057.0,16646.0,87694.0,7.0,4.0,4.0
2016031809.0,261982.0,22290.0,5717.0,2660.0,9.0,5.0,1.0
2016031810.0,200419.0,41160.0,149.0,3180.0,8.0,1.0,2.0
2016031811.0,274531.0,81839.0,142285.0,2870.0,5.0,2.0,4.0
2016031812.0,104166.0,23195.0,21856.0,1983.0,7.0,3.0,3.0
2016031813.0,188443.0,12912.0,5673.0,1590.0,4.0,4.0,1.0
2016031814.0,108074.0,2821.0,895.0,1890.0,6.0,2.0,1.0
2016031815.0,342851.0,101899.0,30472.0,10097.0,10.0,6.0,2.0
2016031816.0,217604.0,4960.0,2977.0,92343.0,6.0,1.0,5.0
2016031817.0,18125.0,3310.0,0.0,2336.0,3.0,0.0,3.0
2016031818.0,243581.0,30234.0,507.0,117671.0,9.0,1.0,6.0
2016031819.0,78414.0,20603.0,1041.0,16825.0,10.0,2.0,2.0
2016031820.0,57499.0,4005.0,3948.0,7375.0,2.0,2.0,1.0
2016031821.0,15822.0,10023.0,1590.0,0.0,5.0,1.0,0.0
2016031822.0,80956.0,28812.0,0.0,1680.0,3.0,0.0,2.0
2016031823.0,60026.0,11588.0,1496.0,123.0,2.0,2.0,1.0
2016031824.0,13233.0,2097.0,0.0,6393.0,2.0,0.0,1.0
2016031901.0,100936.0,7515.0,0.0,277.0,3.0,0.0,2.0
2016031902.0,4597.0,3334.0,0.0,0.0,4.0,0.0,0.0
2016031903.0,209986.0,0.0,1531.0,65792.0,0.0,2.0,1.0
2016031904.0,102859.0,0.0,0.0,65.0,0.0,0.0,1.0
2016031905.0,143038.0,639.0,0.0,0.0,2.0,0.0,0.0
2016031906.0,32288.0,1830.0,0.0,17218.0,3.0,0.0,3.0
2016031907.0,68696.0,36888.0,12156.0,10308.0,5.0,3.0,1.0
2016031908.0,113917.0,8058.0,1748.0,1590.0,6.0,3.0,1.0
2016031909.0,286257.0,48249.0,2114.0,21806.0,6.0,3.0,4.0
2016031910.0,362818.0,4497.0,2398.0,5206.0,6.0,4.0,2.0
2016031911.0,274786.0,21967.0,0.0,67966.0,4.0,0.0,4.0
2016031912.0,338947.51,39498.0,9528.0,147916.0,7.0,2.0,5.0
2016031913.0,470265.51,79522.0,82387.51,20267.0,8.0,6.0,2.0
2016031914.0,290839.0,4241.0,2978.0,39319.0,5.0,1.0,4.0
2016031915.0,235968.0,54506.0,2142.0,54098.0,5.0,3.0,1.0
2016031916.0,532641.0,35495.0,75304.0,7580.0,6.0,4.0,1.0
2016031917.0,277990.0,1375.0,3754.0,152158.0,3.0,3.0,5.0
2016031918.0,239931.0,15160.0,559.0,2646.0,4.0,1.0,1.0
2016031919.0,203245.0,56137.0,0.0,17069.0,3.0,0.0,2.0
2016031920.0,65972.0,10042.0,3338.0,19917.0,3.0,3.0,2.0
2016031921.0,109346.0,2342.0,1590.0,18411.0,4.0,1.0,3.0
2016031922.0,160182.0,56174.0,0.0,9378.0,9.0,0.0,1.0
2016031923.0,29426.0,0.0,0.0,0.0,0.0,0.0,0.0
2016031924.0,119927.0,74962.0,0.0,18468.0,1.0,0.0,2.0
2016032001.0,150154.0,1889.0,0.0,30877.0,2.0,0.0,2.0
2016032002.0,164536.0,116985.0,0.0,9998.0,5.0,0.0,1.0
2016032003.0,68349.0,4102.0,5996.0,41135.0,2.0,1.0,4.0
2016032004.0,161316.0,84661.0,0.0,9957.0,5.0,0.0,1.0
2016032005.0,34848.0,5877.0,0.0,141.0,3.0,0.0,1.0
2016032006.0,203470.0,155428.0,0.0,0.0,4.0,0.0,0.0
2016032007.0,349812.0,3969.0,19961.0,9742.0,2.0,1.0,3.0
2016032008.0,220122.0,19533.0,408.0,13951.0,5.0,1.0,2.0
2016032009.0,386108.0,141251.0,13596.0,223.0,12.0,1.0,1.0
2016032010.0,132848.0,108870.0,465.0,5978.0,8.0,1.0,2.0
2016032011.0,218544.0,2182.0,0.0,18650.0,2.0,0.0,2.0
2016032012.0,225088.0,153531.0,8116.0,22599.0,6.0,2.0,3.0
2016032013.0,87865.0,33715.0,494.0,34807.0,5.0,1.0,3.0
2016032014.0,225095.0,40545.0,4339.0,141.0,6.0,3.0,1.0
2016032015.0,416957.0,34421.0,313.0,169649.0,6.0,1.0,7.0
2016032016.0,329660.0,13922.0,164.0,19784.0,4.0,1.0,2.0
2016032017.0,470940.0,3140.0,1762.0,28090.0,1.0,3.0,3.0
2016032018.0,617176.0,306047.0,4416.0,5403.0,5.0,1.0,1.0
2016032019.0,159211.0,41825.0,593.0,27847.0,9.0,2.0,4.0
2016032020.0,142505.0,29334.0,0.0,9957.0,5.0,0.0,1.0
2016032021.0,130042.0,268.0,17601.0,10385.0,1.0,2.0,2.0
2016032022.0,53958.0,9394.0,0.0,18930.0,3.0,0.0,2.0
2016032023.0,285214.0,5537.0,0.0,57583.0,2.0,0.0,7.0
2016032024.0,135135.0,114394.0,0.0,18930.0,1.0,0.0,2.0
2016032101.0,121622.0,55827.0,0.0,54836.0,2.0,0.0,2.0
2016032102.0,10661.0,0.0,0.0,0.0,0.0,0.0,0.0
2016032103.0,56488.0,46789.0,0.0,0.0,1.0,0.0,0.0
2016032104.0,129340.0,44075.0,0.0,56546.0,2.0,0.0,2.0
2016032105.0,158451.0,156668.0,293.0,0.0,3.0,1.0,0.0
2016032106.0,231367.0,8191.0,0.0,100450.0,3.0,0.0,2.0
2016032107.0,207336.0,11639.0,0.0,0.0,4.0,0.0,0.0
2016032108.0,251220.0,73489.0,50309.0,0.0,6.0,1.0,0.0
2016032109.0,353673.0,90879.0,11887.0,7276.0,9.0,4.0,2.0
2016032110.0,571641.0,97805.0,1230.0,17136.0,3.0,3.0,1.0
2016032111.0,709574.0,168101.0,46.0,199502.0,4.0,1.0,4.0
2016032112.0,230055.0,10273.0,87214.0,0.0,4.0,2.0,0.0
2016032113.0,117288.19,8430.0,57734.0,19477.0,7.0,5.0,2.0
2016032114.0,489712.0,46524.0,50696.0,12481.0,7.0,3.0,3.0
2016032115.0,527193.0,23755.0,10075.0,94848.0,7.0,6.0,3.0
2016032116.0,471183.0,117575.0,806.0,15636.0,9.0,2.0,1.0
2016032117.0,179830.0,92453.0,16225.0,106.0,7.0,4.0,1.0
2016032118.0,319275.0,1420.0,14457.0,121903.0,2.0,2.0,3.0
2016032119.0,383387.0,55079.0,99475.0,956.0,9.0,4.0,3.0
2016032120.0,25808.0,1655.0,6592.0,0.0,2.0,3.0,0.0
2016032121.0,437652.0,1896.0,1594.0,138921.0,4.0,2.0,2.0
2016032122.0,247471.0,57721.0,0.0,51369.0,5.0,0.0,5.0
2016032123.0,113049.0,33831.0,94.0,90.0,1.0,1.0,1.0
2016032124.0,215835.0,4286.0,0.0,79054.0,2.0,0.0,5.0
2016032201.0,87204.0,0.0,731.0,8842.0,0.0,1.0,3.0
2016032202.0,152052.0,20722.0,0.0,50929.0,2.0,0.0,3.0
2016032203.0,22187.0,13267.0,5275.0,2335.0,1.0,1.0,3.0
2016032204.0,129960.0,9968.0,498.0,5226.0,2.0,1.0,5.0
2016032205.0,109067.0,1590.0,50309.0,55989.0,1.0,1.0,4.0
2016032206.0,172574.0,17136.0,825.0,14280.0,1.0,2.0,5.0
2016032207.0,383647.0,105700.0,32772.0,11453.0,3.0,2.0,2.0
2016032208.0,583676.0,105177.0,117440.0,63504.0,6.0,4.0,3.0
2016032209.0,520060.0,26578.0,0.0,72507.0,11.0,0.0,3.0
2016032210.0,308049.0,41884.0,10782.0,9592.0,13.0,4.0,1.0
2016032211.0,129993.0,64279.0,10408.0,0.0,5.0,2.0,0.0
2016032212.0,190188.0,22444.0,445.0,100277.0,7.0,1.0,2.0
2016032213.0,353361.0,17510.0,0.0,91552.0,11.0,0.0,4.0
2016032214.0,274816.0,50388.0,12175.0,36007.0,9.0,3.0,1.0
2016032215.0,386819.0,3182.0,2996.0,498.0,7.0,1.0,1.0
2016032216.0,578451.0,149500.0,7324.0,12514.0,5.0,2.0,1.0
2016032217.0,599539.0,178515.0,49341.0,67.0,8.0,2.0,1.0
2016032218.0,340012.0,55656.0,21688.0,45460.0,5.0,1.0,2.0
2016032219.0,143827.0,29872.0,532.0,10233.0,8.0,1.0,2.0
2016032220.0,546419.0,133455.0,124778.0,18620.0,6.0,4.0,2.0
2016032221.0,275424.0,18513.0,48024.0,90934.0,2.0,3.0,3.0
2016032222.0,168637.0,48655.0,212.0,52630.0,3.0,2.0,2.0
2016032223.0,73137.0,99.0,9222.0,866.0,1.0,5.0,2.0
2016032224.0,67501.0,37955.0,605.0,189.0,2.0,4.0,2.0
2016032301.0,23798.0,9663.0,0.0,12563.0,2.0,0.0,3.0
2016032302.0,66781.0,30195.0,106.0,16090.0,2.0,1.0,2.0
2016032303.0,91695.0,500.0,0.0,90411.0,1.0,0.0,1.0
2016032304.0,123279.0,9522.0,0.0,11158.0,1.0,0.0,2.0
2016032305.0,62590.0,10278.0,0.0,37060.0,3.0,0.0,6.0
2016032306.0,28708.0,101.0,0.0,9734.0,1.0,0.0,1.0
2016032307.0,685975.0,22716.0,209.0,71812.0,4.0,2.0,4.0
2016032308.0,583750.0,151287.0,106085.0,10076.0,7.0,4.0,2.0
2016032309.0,325923.0,165.0,142459.0,7224.0,2.0,3.0,2.0
2016032310.0,425599.0,189709.0,58525.0,6268.0,8.0,3.0,3.0
2016032311.0,517786.0,81618.0,313.0,24020.0,5.0,3.0,4.0
2016032312.0,569431.0,25887.0,192.0,59.0,10.0,2.0,1.0
2016032313.0,301667.0,61906.0,17308.0,18653.0,6.0,3.0,5.0
2016032314.0,237785.0,38363.0,50866.0,0.0,7.0,3.0,0.0
2016032315.0,488987.0,2875.0,534.0,5872.0,4.0,1.0,4.0
2016032316.0,159768.0,11927.0,1334.0,189.0,10.0,1.0,1.0
2016032317.0,545336.0,103945.0,210262.0,61740.0,7.0,3.0,3.0
2016032318.0,426380.0,23295.0,2687.0,0.0,4.0,6.0,0.0
2016032319.0,174716.0,39046.0,10389.0,138.0,7.0,5.0,2.0
2016032320.0,83250.0,701.0,0.0,0.0,3.0,0.0,0.0
2016032321.0,349309.0,8829.0,780.0,5606.0,4.0,3.0,3.0
2016032322.0,105020.0,16993.0,795.0,9734.0,2.0,1.0,1.0
2016032323.0,506844.0,10907.0,0.0,95837.0,2.0,0.0,3.0
2016032324.0,107294.0,10505.0,0.0,36313.0,2.0,0.0,2.0
2016032401.0,161497.0,24395.0,0.0,40893.0,3.0,0.0,2.0
2016032402.0,74367.0,145.0,0.0,57590.0,2.0,0.0,3.0
2016032403.0,53536.0,30114.0,21688.0,145.0,3.0,1.0,2.0
2016032404.0,59628.0,7369.0,0.0,0.0,4.0,0.0,0.0
2016032405.0,226662.0,377.0,0.0,144142.0,2.0,0.0,4.0
2016032406.0,130203.0,7170.0,0.0,0.0,1.0,0.0,0.0
2016032407.0,508362.0,0.0,45548.0,11633.0,0.0,5.0,4.0
2016032408.0,407899.0,24252.0,25092.0,1732.0,5.0,4.0,3.0
2016032409.0,350478.0,22374.0,151.0,16637.0,6.0,2.0,4.0
2016032410.0,403686.0,9357.0,0.0,76499.0,7.0,0.0,1.0
2016032411.0,380578.0,80720.0,50014.0,34679.0,6.0,4.0,3.0
2016032412.0,434789.0,69873.0,45453.0,55511.0,11.0,5.0,6.0
2016032413.0,194051.0,22511.0,5703.0,5679.0,3.0,2.0,4.0
2016032414.0,414753.0,73683.0,118.0,145.0,7.0,1.0,2.0
2016032415.0,494836.0,113833.0,1138.0,150446.0,7.0,2.0,2.0
2016032416.0,293320.0,31503.0,12098.0,9152.0,7.0,4.0,2.0
2016032417.0,191195.0,761.0,109044.0,107.0,3.0,4.0,1.0
2016032418.0,307217.0,142137.0,13116.0,52323.0,10.0,3.0,9.0
2016032419.0,55449.0,9774.0,870.0,15718.0,4.0,3.0,3.0
2016032420.0,141446.0,192.0,43372.0,7497.0,1.0,4.0,4.0
2016032421.0,214010.0,290.0,43376.0,148491.0,2.0,2.0,6.0
2016032422.0,192265.0,22181.0,43.0,41615.0,4.0,1.0,2.0
2016032423.0,169679.0,19360.0,15618.0,89890.0,5.0,2.0,4.0
2016032424.0,117325.0,91.0,43.0,16482.0,1.0,1.0,3.0
2016032501.0,272518.0,662.0,91.0,36244.0,2.0,1.0,5.0
2016032502.0,213497.0,155624.0,0.0,972.0,4.0,0.0,1.0
2016032503.0,39008.0,0.0,0.0,12239.0,0.0,0.0,3.0
2016032504.0,52629.0,54.0,0.0,17018.0,1.0,0.0,2.0
2016032505.0,30069.0,587.0,22431.0,1187.0,2.0,3.0,3.0
2016032506.0,40347.0,0.0,0.0,4695.0,0.0,0.0,1.0
2016032507.0,169561.0,124.0,85676.0,7198.0,1.0,1.0,3.0
2016032508.0,360186.0,43773.0,26968.0,154560.0,3.0,3.0,3.0
2016032509.0,224839.0,20992.0,19000.0,1634.0,3.0,3.0,2.0
2016032510.0,406373.0,106890.0,10249.0,65737.0,17.0,3.0,2.0
2016032511.0,400318.0,39549.0,266.0,32477.0,6.0,3.0,1.0
2016032512.0,488713.0,258330.0,7037.0,594.0,8.0,4.0,2.0
2016032513.0,624388.0,95181.0,36350.0,690.0,4.0,5.0,3.0
2016032514.0,557238.0,83143.0,8155.0,32568.0,6.0,4.0,2.0
2016032515.0,598200.0,2583.0,47248.0,125962.0,6.0,5.0,4.0
2016032516.0,693073.0,93957.0,91291.0,4591.0,5.0,3.0,2.0
2016032517.0,216255.0,147839.0,0.0,155.0,7.0,0.0,2.0
2016032518.0,577273.0,63060.0,14040.0,8281.0,5.0,6.0,4.0
2016032519.0,364292.0,165031.0,1599.0,3994.0,9.0,1.0,1.0
2016032520.0,269812.0,0.0,3651.0,25607.0,0.0,2.0,2.0
2016032521.0,255306.0,110811.0,7357.0,96987.0,3.0,2.0,5.0
2016032522.0,129485.0,0.0,17165.0,48820.0,0.0,3.0,5.0
2016032523.0,161939.0,36315.0,431.0,40030.0,2.0,1.0,1.0
2016032524.0,98771.0,1530.0,9910.0,85941.0,3.0,1.0,2.0
2016032601.0,157968.0,0.0,0.0,152997.0,0.0,0.0,4.0
2016032602.0,73818.0,0.0,1705.0,0.0,0.0,1.0,0.0
2016032603.0,21497.0,5658.0,0.0,386.0,1.0,0.0,1.0
2016032604.0,91187.0,5658.0,0.0,2313.0,1.0,0.0,2.0
2016032605.0,103660.0,85889.0,0.0,0.0,2.0,0.0,0.0
2016032606.0,173113.0,2389.0,3692.0,84.0,1.0,1.0,1.0
2016032607.0,208163.0,176188.0,4416.0,0.0,5.0,1.0,0.0
2016032608.0,389536.0,37061.0,4857.0,6553.0,7.0,2.0,3.0
2016032609.0,484929.0,159113.0,5081.0,811.0,8.0,4.0,2.0
2016032610.0,377611.0,223627.0,8481.0,1658.0,13.0,2.0,2.0
2016032611.0,437020.0,43751.0,13064.0,84.0,9.0,2.0,1.0
2016032612.0,374806.0,15084.0,78594.0,2971.0,6.0,3.0,4.0
2016032613.0,201556.0,118351.0,1562.0,796.0,8.0,3.0,1.0
2016032614.0,185827.0,11887.0,11644.0,1710.0,5.0,4.0,4.0
2016032615.0,479435.0,162997.0,1924.0,129762.0,14.0,3.0,6.0
2016032616.0,222422.0,82909.0,7406.0,4804.0,6.0,1.0,2.0
2016032617.0,273489.0,153589.0,4346.0,796.0,7.0,1.0,1.0
2016032618.0,97873.0,25911.0,0.0,30839.0,10.0,0.0,2.0
2016032619.0,133703.0,8502.0,1517.0,90212.0,5.0,1.0,4.0
2016032620.0,200022.0,5658.0,9350.0,35939.0,1.0,2.0,5.0
2016032621.0,75490.0,10847.0,795.0,24449.0,5.0,1.0,6.0
2016032622.0,264945.0,5771.0,0.0,36008.0,2.0,0.0,1.0
2016032623.0,183767.0,31901.0,0.0,89341.0,4.0,0.0,6.0
2016032624.0,403910.0,205862.0,0.0,460.0,5.0,0.0,1.0
2016032701.0,65931.0,18071.0,5534.0,0.0,7.0,1.0,0.0
2016032702.0,482250.0,41730.0,0.0,17857.0,8.0,0.0,4.0
2016032703.0,16989.0,843.0,0.0,226.0,1.0,0.0,1.0
2016032704.0,181057.0,4145.0,0.0,2584.0,3.0,0.0,4.0
2016032705.0,139007.0,5658.0,0.0,73382.0,1.0,0.0,3.0
2016032706.0,118654.0,42657.0,5658.0,8253.0,5.0,1.0,3.0
2016032707.0,229240.0,46635.0,0.0,5833.0,3.0,0.0,4.0
2016032708.0,232210.0,53817.0,0.0,16581.0,10.0,0.0,3.0
2016032709.0,130147.0,5455.0,863.0,30040.0,3.0,2.0,2.0
2016032710.0,271554.0,124613.0,5951.0,4788.0,9.0,2.0,5.0
2016032711.0,508864.0,741.0,4695.0,149.0,1.0,1.0,1.0
2016032712.0,352421.0,48083.0,863.0,99002.0,8.0,2.0,1.0
2016032713.0,482781.0,45678.0,85676.0,115561.0,5.0,1.0,3.0
2016032714.0,116590.0,62225.0,18307.0,22713.0,6.0,3.0,3.0
2016032715.0,298482.0,110721.0,993.0,104.0,3.0,2.0,1.0
2016032716.0,156593.0,89973.0,29453.0,18714.0,6.0,3.0,3.0
2016032717.0,371845.0,185489.0,0.0,108702.0,7.0,0.0,3.0
2016032718.0,252661.0,132890.0,4416.0,140.0,11.0,1.0,2.0
2016032719.0,277033.0,32089.0,8936.0,197378.0,6.0,2.0,3.0
2016032720.0,118726.0,15668.0,0.0,32935.0,2.0,0.0,5.0
2016032721.0,60853.0,1050.0,4009.0,16357.0,2.0,1.0,2.0
2016032722.0,111942.0,101131.0,0.0,0.0,5.0,0.0,0.0
2016032723.0,70446.0,129.0,0.0,3981.0,1.0,0.0,1.0
2016032724.0,125560.0,353.0,0.0,9378.0,2.0,0.0,1.0
2016032801.0,205907.0,184753.0,0.0,0.0,2.0,0.0,0.0
2016032802.0,218210.0,3992.0,0.0,106550.0,1.0,0.0,3.0
2016032803.0,57609.0,21783.0,0.0,3994.0,3.0,0.0,1.0
2016032804.0,93135.0,1473.0,0.0,740.0,1.0,0.0,1.0
2016032805.0,304713.0,96090.0,0.0,75817.0,2.0,0.0,3.0
2016032806.0,103090.0,8076.0,0.0,94.0,1.0,0.0,1.0
2016032807.0,564507.0,47341.0,17438.0,45959.0,4.0,2.0,1.0
2016032808.0,323566.0,58104.0,120309.0,103214.0,10.0,6.0,2.0
2016032809.0,378665.0,164.0,1430.0,78086.0,2.0,9.0,3.0
2016032810.0,388297.0,46118.0,9590.0,1693.0,6.0,1.0,3.0
2016032811.0,477444.0,36366.0,92600.0,310.0,6.0,4.0,3.0
2016032812.0,290500.0,95673.0,0.0,3992.0,12.0,0.0,1.0
2016032813.0,591247.0,195523.0,54.0,197603.0,10.0,1.0,4.0
2016032814.0,333814.0,82059.0,148729.0,21018.0,4.0,5.0,1.0
2016032815.0,79905.0,1407.0,113.0,25697.0,4.0,1.0,3.0
2016032816.0,490300.0,20304.0,181809.0,94.0,5.0,5.0,1.0
2016032817.0,544173.0,62081.0,6964.0,71840.0,6.0,1.0,2.0
2016032818.0,328213.0,28733.0,11141.0,24168.0,6.0,5.0,3.0
2016032819.0,271921.0,29471.0,246.0,12469.0,5.0,3.0,2.0
2016032820.0,107641.0,40529.0,10890.0,9946.0,2.0,3.0,1.0
2016032821.0,330142.0,4007.0,0.0,230542.0,1.0,0.0,3.0
2016032822.0,130745.0,40680.0,50148.0,150.0,5.0,2.0,2.0
2016032823.0,287473.0,12698.0,229.0,143666.0,5.0,3.0,3.0
2016032824.0,142050.0,33336.0,200.0,0.0,5.0,1.0,0.0
2016032901.0,24057.0,5824.0,0.0,0.0,2.0,0.0,0.0
2016032902.0,189866.0,72085.0,0.0,129.0,2.0,0.0,1.0
2016032903.0,204465.0,0.0,1517.0,199003.0,0.0,1.0,6.0
2016032904.0,31568.0,6235.0,0.0,7994.0,5.0,0.0,4.0
2016032905.0,139152.0,21611.0,460.0,5770.0,1.0,1.0,1.0
2016032906.0,272325.0,88970.0,5658.0,0.0,5.0,1.0,0.0
2016032907.0,341014.0,167163.0,8739.0,0.0,8.0,2.0,0.0
2016032908.0,248577.0,47832.0,11702.0,36001.0,7.0,2.0,2.0
2016032909.0,263236.0,92443.0,1445.0,81707.0,9.0,2.0,3.0
2016032910.0,371496.0,25667.0,172.0,3114.0,9.0,2.0,2.0
2016032911.0,310282.0,12447.0,89616.0,874.0,5.0,4.0,3.0
2016032912.0,524925.45,19218.0,9536.0,93277.0,9.0,3.0,3.0
2016032913.0,546546.0,6843.0,242982.0,14613.0,6.0,5.0,3.0
2016032914.0,247416.0,24407.0,1226.0,1579.0,7.0,3.0,1.0
2016032915.0,240709.45,11982.0,4689.45,82793.0,5.0,1.0,6.0
2016032916.0,111636.0,11706.0,16178.0,44289.0,4.0,3.0,1.0
2016032917.0,209544.0,10853.0,9957.0,5930.0,4.0,1.0,3.0
2016032918.0,279330.0,5565.0,42704.0,35993.0,2.0,4.0,2.0
2016032919.0,490577.0,135148.0,2123.0,72285.0,10.0,2.0,2.0
2016032920.0,168359.0,8869.0,50445.0,4009.0,3.0,2.0,1.0
2016032921.0,95668.0,8157.0,0.0,8384.0,3.0,0.0,4.0
2016032922.0,63607.0,475.0,0.0,33741.0,2.0,0.0,2.0
2016032923.0,52283.0,13599.0,0.0,31583.0,3.0,0.0,3.0
2016032924.0,142228.0,0.0,0.0,37966.0,0.0,0.0,2.0
2016033001.0,45761.0,26527.0,7409.0,0.0,4.0,1.0,0.0
2016033002.0,175368.0,149848.0,9886.0,129.0,3.0,2.0,1.0
2016033003.0,234176.0,0.0,0.0,102015.0,0.0,0.0,4.0
2016033004.0,109149.0,36072.0,0.0,54488.0,5.0,0.0,3.0
2016033005.0,168964.0,71924.0,0.0,94377.0,2.0,0.0,4.0
2016033006.0,289693.0,1909.0,0.0,0.0,1.0,0.0,0.0
2016033007.0,132798.0,46292.0,5275.0,129.0,4.0,1.0,1.0
2016033008.0,370512.0,2114.0,30304.0,104114.0,1.0,3.0,3.0
2016033009.0,401470.0,6844.0,1580.0,55005.0,3.0,3.0,3.0
2016033010.0,403275.0,17097.0,27414.0,14796.0,12.0,2.0,2.0
2016033011.0,192511.0,13654.0,2989.0,9319.0,4.0,1.0,6.0
2016033012.0,264300.0,175193.0,2496.0,16104.0,5.0,1.0,5.0
2016033013.0,288187.0,109721.0,1890.0,950.0,8.0,1.0,4.0
2016033014.0,671822.0,152030.0,25.0,151584.0,7.0,1.0,3.0
