dataTime,2104066,2113056,2110060,2101057,2108058,2109066,2104063,2112058,2110055,2131013,2102056,2103053,2106056,2115056,2105083,2112056,2115063,2131011,2114057,2107070,2108063,2109064,2111058,2106063,2111067,2105076,2112051,2103068,2332033,2111073,2112059,2103056
2022042101,0.005,0.003,0.004,0.003,0.003,0.003,0.004,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.005,0.002,0.002,,0.003,,0.003,0.002,,,0.004,0.002,0.003,0.002,0.003,0.003,0.003
2022042102,0.004,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.002,0.002,,0.003,,0.003,0.002,,,0.004,0.003,0.002,0.002,0.002,0.002,0.003
2022042103,0.004,0.003,0.004,0.005,0.002,0.003,0.003,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.002,0.002,,0.003,,0.003,0.002,,,0.004,0.003,0.002,0.002,0.002,0.002,0.003
2022042104,0.003,0.004,0.003,0.004,0.002,0.003,0.002,0.003,0.003,0.003,0.003,0.004,0.003,0.003,0.005,0.004,0.002,0.002,,0.004,,0.003,0.002,,,0.004,0.003,0.004,0.002,0.002,0.002,0.003
2022042105,0.003,0.005,0.003,0.003,0.002,0.003,0.002,0.003,0.003,0.002,0.004,0.003,0.003,0.003,0.005,0.003,0.003,0.002,,0.003,,0.004,0.002,,,0.004,0.003,0.002,0.002,0.002,0.002,0.003
2022042106,0.003,0.004,0.004,0.004,0.002,0.003,0.003,0.003,0.002,0.002,0.004,0.003,0.003,0.003,0.005,0.003,0.004,0.002,,0.003,,0.004,0.002,,,0.003,0.003,0.003,0.002,0.002,0.002,0.003
2022042107,0.003,0.004,0.003,0.004,0.003,0.003,0.002,0.004,0.002,0.002,0.004,0.003,0.003,0.003,0.005,0.003,0.003,0.002,,0.003,,0.003,0.002,,,0.004,0.004,0.003,0.002,0.002,0.002,0.003
2022042108,0.003,0.004,0.004,0.004,0.003,0.003,0.002,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.003,0.005,0.002,,0.004,,0.004,0.002,,,0.004,0.004,0.003,0.002,0.002,0.002,0.004
2022042109,0.004,0.004,0.004,0.004,0.003,0.003,0.002,0.003,0.002,0.003,0.004,0.003,0.004,0.004,0.004,0.003,0.005,0.002,,0.003,,0.004,0.002,,,0.004,0.004,0.003,0.002,0.002,0.002,0.003
2022042110,0.003,0.004,0.004,0.004,0.003,0.003,0.002,0.005,0.003,0.003,0.004,0.003,0.004,0.004,0.003,0.004,0.003,0.002,,0.003,,0.003,0.003,,,0.004,0.003,0.003,0.002,0.003,0.003,0.003
2022042111,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.005,0.002,0.003,0.003,0.002,0.003,0.003,,0.005,0.003,0.002,,0.002,,0.003,0.002,,,0.003,0.003,0.002,0.002,0.003,0.002,0.003
2022042112,0.003,0.003,0.004,0.003,0.003,0.002,0.002,0.006,0.002,0.003,0.003,0.002,0.003,0.003,,0.004,0.003,0.002,,0.002,,0.003,0.002,,,0.003,0.003,0.002,0.002,0.002,0.002,0.003
2022042113,0.003,0.003,0.004,0.003,0.003,0.002,0.002,0.005,0.003,0.002,0.003,0.002,0.003,0.003,0.003,0.004,0.003,0.002,,0.002,,0.003,0.002,,,0.003,0.002,,0.002,0.002,0.002,0.002
2022042114,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.004,0.002,0.002,0.003,0.002,0.003,0.003,0.003,0.004,0.002,0.002,,0.002,,0.003,0.002,,,,0.002,,0.002,0.002,0.002,0.002
2022042115,0.002,0.003,0.004,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.002,,0.002,,0.003,0.002,,,,0.002,0.002,0.002,0.002,0.002,0.002
2022042116,0.002,0.003,0.003,0.002,,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.003,0.003,0.003,0.003,0.002,0.002,,0.002,,0.003,0.002,,,0.002,0.002,0.002,0.002,0.002,0.002,0.002
2022042117,0.002,0.003,0.003,0.002,,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.003,,0.002,0.003,0.003,0.002,,0.002,,0.003,,,,0.002,0.002,0.002,0.002,0.002,0.002,0.002
2022042118,0.002,0.003,0.003,0.002,,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.003,,0.003,0.003,0.003,0.002,,0.002,,0.003,0.002,,,0.002,0.002,0.002,0.002,0.002,0.002,0.002
2022042119,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.004,0.002,0.002,,0.002,,0.003,0.002,,,0.002,0.002,0.002,0.001,0.002,0.002,0.002
2022042120,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.003,0.002,0.001,,0.002,,0.003,0.002,,,0.002,0.002,0.002,0.001,0.002,0.002,0.002
2022042121,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.003,0.002,0.001,,0.002,,0.003,0.002,,,0.002,0.002,0.002,0.002,0.002,0.002,0.002
2022042122,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.003,0.002,0.001,,0.002,,0.003,0.002,,,0.003,0.002,0.002,0.002,0.002,0.002,0.002
2022042123,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.004,0.002,0.002,,0.002,,0.003,0.002,,,0.003,0.002,0.002,0.002,0.002,0.002,0.002
2022042124,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.004,0.002,0.002,,0.002,,0.003,0.002,,,0.002,0.002,0.002,0.001,0.002,0.002,0.002
2022042201,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.004,0.002,0.002,,0.003,,0.003,0.002,,,0.002,0.002,0.002,0.001,0.002,0.002,0.002
2022042202,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.004,0.002,0.002,,0.002,,0.003,0.002,,,0.002,0.002,0.002,0.002,0.002,0.002,0.002
2022042203,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.003,0.002,0.002,,0.002,,0.003,0.002,,,0.002,0.002,0.003,0.001,0.002,0.002,0.003
2022042204,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.004,0.003,0.002,0.003,0.002,0.003,0.002,0.002,,0.002,,0.003,0.002,,,0.002,0.002,0.004,0.001,0.002,0.002,0.004
2022042205,0.002,0.003,0.003,0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.004,0.003,0.002,0.002,0.003,0.003,0.002,0.002,,0.002,,0.003,0.002,,,0.002,0.002,0.003,0.001,0.002,0.002,0.003
2022042206,0.002,0.003,0.003,0.003,0.002,0.003,0.002,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.002,,0.002,,0.003,0.002,,,0.002,0.002,0.003,0.001,0.002,0.002,0.002
2022042207,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.004,0.002,0.003,0.002,0.002,0.003,0.002,0.003,,0.002,,0.003,0.002,,,0.002,0.002,0.003,0.001,0.002,0.002,0.002
2022042208,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.002,0.003,0.004,0.003,0.003,0.003,0.003,0.004,0.003,0.002,,0.003,,0.003,0.002,,,0.002,0.002,0.004,0.002,0.002,0.002,0.003
2022042209,0.004,0.003,0.003,0.003,0.002,0.003,0.003,0.003,0.003,0.002,0.004,0.003,0.003,0.003,0.003,0.005,0.004,0.002,,0.003,,0.004,0.003,,,0.002,0.002,0.004,0.001,0.002,0.002,0.003
2022042210,0.003,0.004,0.004,0.003,0.002,0.002,0.003,0.003,0.003,0.002,0.004,0.003,0.003,0.003,0.003,0.005,0.004,0.002,,0.003,,0.004,0.003,,,0.003,0.003,0.003,0.002,0.003,0.002,0.003
2022042211,0.003,0.003,0.005,0.003,0.003,0.002,0.002,0.003,0.004,0.002,0.004,0.004,0.003,0.003,0.004,0.005,0.003,0.002,,0.003,,0.003,0.003,,,0.003,0.003,0.003,0.002,0.006,0.002,0.003
2022042212,0.003,0.003,0.005,0.003,0.002,0.002,0.002,0.003,0.003,0.002,0.004,0.004,0.003,0.003,0.004,0.005,0.004,0.002,,0.002,,0.003,0.002,,,0.003,0.003,0.003,0.001,0.004,0.002,0.003
2022042213,0.003,0.003,0.004,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.004,0.003,0.003,0.004,0.004,0.006,0.004,0.002,,0.002,,0.003,0.003,,,0.003,0.002,0.003,0.001,0.002,0.002,0.003
2022042214,0.003,0.003,0.004,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.006,0.004,0.002,,0.002,,0.003,0.002,,,0.003,0.002,0.003,0.002,0.002,0.002,0.003
2022042215,0.002,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.003,0.003,0.003,0.006,0.004,0.002,,0.002,,0.003,0.002,,,0.003,0.002,0.003,0.002,0.003,0.002,0.002
2022042216,0.002,0.003,0.004,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.003,0.003,0.003,0.004,0.003,0.002,,0.002,,0.003,0.002,,,0.003,0.002,0.003,0.002,0.002,0.002,0.002
