dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022042015,2.3,3.7,212,4.3,0,20,0,23.8,96,79
2022042113,0.0,0.0,360,0.1,1,91,0,14.0,96,79
2022042114,0.2,-0.4,338,0.5,1,93,0,13.4,96,79
2022042115,-0.5,-0.2,63,0.7,0,89,0,13.7,96,79
2022042116,0.0,-0.6,360,0.7,0,90,0,13.9,96,79
2022042117,0,0,0,0.1,0,89,0,13.5,96,79
