dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022042015,1.2,5.0,194,5.1,0,24,0.0,21.5,98,75
2022042113,0.9,-0.6,308,0.6,1,96,2.0,13.5,98,75
2022042114,1.1,-0.5,299,1.3,1,96,1.0,13.1,98,75
2022042115,1.3,-0.9,308,1.6,1,95,0.5,13.2,98,75
2022042116,1.8,-1.9,318,2.7,1,94,1.0,12.5,98,75
2022042117,1.1,-1,315,1.6,0,93,0,12.9,98,75
