dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022042015,1.7,3.3,208,3.7,0,21,0.0,21.0,96,74
2022042113,1.1,-1.7,329,2.1,1,89,0.5,13.1,96,74
2022042114,1.3,-1.6,323,2.1,1,89,1.0,13.1,96,74
2022042115,2.1,-2.5,321,3.3,1,88,1.0,12.5,96,74
2022042116,1.4,-1.6,321,2.2,0,90,0.5,12.7,96,74
2022042117,0.5,-1.3,340,1.5,0,83,0,13.4,96,74
