dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022042015,-1.6,-1.0,57,2.0,0,16,0.0,23.6,95,80
2022042113,1.1,-0.7,306,1.4,0,85,0.5,13.7,95,80
2022042114,0.6,-0.7,323,1.0,1,88,1.0,13.1,95,80
2022042115,0.0,-0.1,27,0.2,1,89,1.0,13.1,95,80
2022042116,-0.1,-0.1,45,0.3,0,89,0.5,13.5,95,80
2022042117,0,-0.1,27,0.2,0,82,0,13.6,95,80
