dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022042015,4.8,1.4,254,5.0,0,17,0.0,23.3,94,75
2022042113,0.2,-0.5,342,0.6,1,90,0.6,14.1,94,75
2022042114,0.8,-0.6,311,1.1,1,91,0.9,13.9,94,75
2022042115,0.3,-0.5,333,0.7,1,91,0.4,13.5,94,75
2022042116,0.2,-0.4,338,0.5,1,92,1.1,13.4,94,75
2022042117,0.5,-0.3,309,0.6,0,91,0,13.9,94,75
