dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022042015,0.3,3.6,185,3.6,0,16,0.0,23.8,93,79
2022042113,0.1,0.6,189,0.6,1,85,0.5,13.3,93,79
2022042114,0.0,0.3,180,0.3,1,88,1.0,13.3,93,79
2022042115,0.2,0.3,214,0.4,1,89,1.0,13.5,93,79
2022042116,1.7,0.4,257,1.7,0,89,0.5,13.7,93,79
2022042117,1.2,0.5,247,1.3,0,82,0,14.4,93,79
