dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022042015,2.9,4.1,215,5.0,0,26,0.0,23.6,96,78
2022042113,0.1,0.9,186,0.9,1,93,0.9,14.8,96,78
2022042114,0.6,0.6,225,0.8,1,95,0.7,14.6,96,78
2022042115,0.4,1.8,193,1.8,1,96,1.0,14.0,96,78
2022042116,0.6,0.7,221,0.9,1,93,1.0,14.0,96,78
2022042117,0,0.9,180,0.9,1,94,0.2,13.9,96,78
