dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022042015,1.0,2.7,201,2.9,0,31,0.0,20.5,94,72
2022042113,2.7,-2.0,308,3.4,1,90,0.5,13.0,94,72
2022042114,3.0,-1.7,301,3.5,1,91,1.0,12.9,94,72
2022042115,2.5,-1.2,297,2.8,1,92,0.5,12.7,94,72
2022042116,2.9,-2.2,308,3.7,1,93,0.5,12.6,94,72
2022042117,1.5,-0.9,304,1.8,0,93,0,13.5,94,72
