dataTime,93_71,93_72,93_73,93_74,93_75,93_76,93_77,93_78,93_79,93_80,94_71,94_72,94_73,94_74,94_75,94_76,94_77,94_78,94_79,94_80,95_71,95_72,95_73,95_74,95_75,95_76,95_77,95_78,95_79,95_80,96_71,96_72,96_73,96_74,96_75,96_76,96_77,96_78,96_79,96_80,97_71,97_72,97_73,97_74,97_75,97_76,97_77,97_78,97_79,97_80,98_71,98_72,98_73,98_74,98_75,98_76,98_77,98_78,98_79,98_80,99_71,99_72,99_73,99_74,99_75,99_76,99_77,99_78,99_79,99_80,100_71,100_72,100_73,100_74,100_75,100_76,100_77,100_78,100_79,100_80,101_71,101_72,101_73,101_74,101_75,101_76,101_77,101_78,101_79,101_80,102_71,102_72,102_73,102_74,102_75,102_76,102_77,102_78,102_79,102_80
2022042015,,31,21,21,21,17,17,20,16,16,,31,31,21,17,17,17,17,16,16,,,34,34,34,17,17,19,17,16,,,31,21,34,23,23,26,20,13,,,31,31,19,20,20,21,26,20,,,31,31,24,17,17,20,13,13,,,,24,33,33,17,20,13,13,,,,,33,33,30,30,30,13,,,,,,33,30,30,30,56,,,,,,,,,56,56.0
2022042113,,90,91,91,89,90,90,85,85,85,,90,90,91,90,90,90,90,85,85,,,83,83,83,90,90,90,90,85,,,95,89,83,79,79,93,91,80,,,95,95,90,81,81,86,93,89,,,95,95,96,90,90,91,80,80,,,,96,90,90,90,91,80,80,,,,,90,90,93,93,93,80,,,,,,90,93,93,93,91,,,,,,,,,91,91.0
2022042114,,91,85,85,89,91,91,87,88,88,,91,91,85,91,91,91,91,88,88,,,87,87,87,91,91,92,91,88,,,95,89,87,83,83,95,93,80,,,95,95,92,82,82,93,95,91,,,95,95,96,90,90,93,80,80,,,,96,91,91,90,93,80,80,,,,,91,91,95,95,95,80,,,,,,91,95,95,95,88,,,,,,,,,88,88.0
2022042115,,92,94,94,88,91,91,86,89,89,,92,92,94,91,91,91,91,89,89,,,87,87,87,91,91,92,91,89,,,93,88,87,83,83,96,89,83,,,93,93,92,83,83,93,96,92,,,93,93,95,90,90,89,83,83,,,,95,94,94,90,89,83,83,,,,,94,94,95,95,95,83,,,,,,94,95,95,95,89,,,,,,,,,89,
2022042116,,93,89,89,90,92,92,86,89,89,,93,93,89,92,92,92,92,89,89,,,88,88,88,92,92,92,92,89,,,95,90,88,82,82,93,90,86,,,95,95,92,82,82,94,93,91,,,95,95,94,85,85,90,86,86,,,,94,95,95,85,90,86,86,,,,,95,95,96,96,96,86,,,,,,95,96,96,96,84,,,,,,,,,84,84.0
2022042117,,93,87,87,83,91,91,77,82,82,,93,93,87,91,91,91,91,82,82,,,85,85,85,91,91,90,91,82,,,88,83,85,85,85,94,89,84,,,88,88,90,84,84,91,94,90,,,88,88,93,93,93,89,84,84,,,,93,98,98,93,89,84,84,,,,,98,98,96,96,96,84,,,,,,98,96,96,96,85,,,,,,,,,85,85
