dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022042015,-0.4,5.0,175,5.0,0,20,0.0,23.1,93,78
2022042113,0.6,-0.9,329,1.2,1,85,0.5,14.2,93,78
2022042114,1.7,-0.7,295,1.9,1,87,1.0,14.2,93,78
2022042115,2.1,0.5,257,2.2,0,86,1.0,13.2,93,78
2022042116,1.6,-0.7,297,1.8,0,86,0.5,13.4,93,78
2022042117,0,0,45,0.1,0,77,0,14.5,93,78
