dataTime,93_71,93_72,93_73,93_74,93_75,93_76,93_77,93_78,93_79,93_80,94_71,94_72,94_73,94_74,94_75,94_76,94_77,94_78,94_79,94_80,95_71,95_72,95_73,95_74,95_75,95_76,95_77,95_78,95_79,95_80,96_71,96_72,96_73,96_74,96_75,96_76,96_77,96_78,96_79,96_80,97_71,97_72,97_73,97_74,97_75,97_76,97_77,97_78,97_79,97_80,98_71,98_72,98_73,98_74,98_75,98_76,98_77,98_78,98_79,98_80,99_71,99_72,99_73,99_74,99_75,99_76,99_77,99_78,99_79,99_80,100_71,100_72,100_73,100_74,100_75,100_76,100_77,100_78,100_79,100_80,101_71,101_72,101_73,101_74,101_75,101_76,101_77,101_78,101_79,101_80,102_71,102_72,102_73,102_74,102_75,102_76,102_77,102_78,102_79,102_80
2022042015,,2.9,3.6,3.6,3.7,5.0,5.0,5.0,3.6,3.6,,2.9,2.9,3.6,5.0,5.0,5.0,5.0,2.0,3.6,,,6.9,6.9,6.9,5.0,5.0,3.1,5.0,2.0,,,5.3,3.7,6.9,5.5,5.5,5.0,4.3,5.3,,,5.3,5.3,3.1,3.6,3.6,2.2,5.0,5.4,,,5.3,5.3,5.1,4.6,4.6,4.3,5.3,5.3,,,,5.1,2.7,2.7,4.6,4.3,5.3,5.3,,,,,2.7,2.7,2.7,2.7,2.7,5.3,,,,,,2.7,2.7,2.7,2.7,8.7,,,,,,,,,8.7,8.7
2022042113,,3.4,0.8,0.8,2.1,0.6,0.6,1.2,0.6,0.6,,3.4,3.4,0.8,0.6,0.6,0.6,0.6,1.4,0.6,,,0.3,0.3,0.3,0.6,0.6,1.0,0.6,1.4,,,1.8,2.1,0.3,0.1,0.1,0.9,0.1,0.8,,,1.3,1.8,1.0,0.7,0.7,3.1,0.9,1.3,,,1.8,1.8,0.6,0.5,0.3,0.1,0.8,0.8,,,,1.1,0.3,0.3,0.3,0.1,0.8,0.8,,,,,0.3,0.3,1.6,1.6,1.6,0.8,,,,,,0.3,1.6,1.6,1.6,0.2,,,,,,,,,0.2,0.2
2022042114,,3.5,0.9,0.9,2.1,1.1,1.1,1.9,0.3,0.3,,3.5,3.5,0.9,1.1,1.1,1.1,1.1,1.0,0.3,,,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.0,,,2.8,2.1,1.5,1.3,1.3,0.8,0.5,2.5,,,2.8,2.8,1.1,0.8,0.8,4.1,0.8,0.9,,,2.8,2.8,1.3,0.5,0.5,0.5,2.5,2.5,,,,1.3,1.1,1.1,0.5,0.5,2.5,2.5,,,,,1.1,1.1,1.5,1.5,1.5,2.5,,,,,,1.1,1.5,1.5,1.5,0.1,,,,,,,,,0.1,0.1
2022042115,,2.8,0.5,0.5,3.3,0.7,0.7,2.2,0.4,0.4,,2.8,2.8,0.5,0.7,0.7,0.7,0.7,0.2,0.4,,,1.7,1.7,1.7,0.7,0.7,1.6,0.7,0.2,,,2.2,3.3,1.7,1.4,1.4,1.8,0.7,1.1,,,2.2,2.2,1.6,1.2,1.2,6.8,1.8,0.4,,,2.2,2.2,1.6,0.5,0.5,0.7,1.1,1.1,,,,1.6,0.4,0.4,0.5,0.7,1.1,1.1,,,,,0.4,0.4,0.8,0.8,0.8,1.1,,,,,,0.4,0.8,0.8,0.8,0.1,,,,,,,,,0.1,
2022042116,,3.7,0.3,0.3,2.2,0.5,0.5,1.8,1.7,1.7,,3.7,3.7,0.3,0.5,0.5,0.5,0.5,0.3,1.7,,,1.3,1.3,1.3,0.5,0.5,1.4,0.5,0.3,,,3.0,2.2,1.3,0.7,0.7,0.9,0.7,0.4,,,3.0,3.0,1.4,1.2,1.2,6.2,0.9,1.6,,,3.0,3.0,2.7,0.6,0.6,0.7,0.4,0.4,,,,2.7,0.3,0.3,0.6,0.7,0.4,0.4,,,,,0.3,0.3,0.2,0.2,0.2,0.4,,,,,,0.3,0.2,0.2,0.2,0.1,,,,,,,,,0.1,0.1
2022042117,,1.8,0.2,0.2,1.5,0.6,0.6,0.1,1.3,1.3,,1.8,1.8,0.2,0.6,0.6,0.6,0.6,0.2,1.3,,,1.3,1.3,1.3,0.6,0.6,0.9,0.6,0.2,,,1.9,1.5,1.3,1.4,1.4,0.9,0.1,0.5,,,1.9,1.9,0.9,0.7,0.7,3.8,0.9,1.6,,,1.9,1.9,1.6,0.1,0.1,0.1,0.5,0.5,,,,1.6,0.5,0.5,0.1,0.1,0.5,0.5,,,,,0.5,0.5,1.1,1.1,1.1,0.5,,,,,,0.5,1.1,1.1,1.1,0.1,,,,,,,,,0.1,0.1
