dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022042015,0.4,5.5,184,5.5,0,23,0.0,23.3,96,77
2022042113,0.0,0.0,90,0.1,1,79,0.5,15.2,96,77
2022042114,0.0,-1.2,4,1.3,1,83,1.0,15.0,96,77
2022042115,-0.3,-1.2,17,1.4,1,83,0.5,14.2,96,77
2022042116,-0.5,-0.2,63,0.7,0,82,1.0,14.4,96,77
2022042117,-1,-0.7,54,1.4,0,85,0,14.3,96,77
