dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022071408,2.2,-0.3,280,2.2,0,84,0,26.8,97,75
2022071409,1.7,-0.4,286,1.8,0,86,0,26.7,97,75
2022071410,1.3,-0.4,291,1.4,0,85,0,27.1,97,75
2022071411,2.8,0.0,272,2.8,0,80,0,28.6,97,75
2022071412,2.6,0.1,268,2.6,0,72,0,30.3,97,75
2022071413,2.6,-0.4,281,2.6,0,67,0,31.7,97,75
2022072510,-1,1.6,145,1.9,0,72,0,29.6,97,75
