dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022071408,,,,,,,,,93,71
2022071409,,,,,,,,,93,71
2022071410,,,,,,,,,93,71
2022071411,,,,,,,,,93,71
2022071412,,,,,,,,,93,71
2022071413,,,,,,,,,93,71
2022072510,,,,,,,,,93,71
