dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022071408,1.5,5.1,196,5.3,0,93,0,25.0,102,80
2022071409,1.2,4.8,194,4.9,0,87,0,26.6,102,80
2022071410,1.6,3.9,202,4.2,0,90,0,25.2,102,80
2022071411,1.1,1.7,213,2.0,0,90,0,26.0,102,80
2022071412,0.9,1.8,207,2.0,0,84,0,27.5,102,80
2022071413,1.8,2.5,216,3.1,0,83,0,26.6,102,80
2022072510,0,-1.9,3,2,0,94,0,24.6,102,80
