dataTime,UUU,VVV,VEC,WSD,PTY,REH,RN1,T1H,nx,ny
2022071408,3.6,-3.3,313,5.0,0,96,0,23.0,97,78
2022071409,2.7,-2.5,314,3.7,0,96,0,23.3,97,78
2022071410,3.1,-3.1,316,4.5,0,96,0,23.3,97,78
2022071411,3.6,-2.6,307,4.5,0,96,0,23.8,97,78
2022071412,3.8,-3.3,312,5.1,0,96,0,25.5,97,78
2022071413,3.2,-2.4,308,4.1,0,83,0,26.5,97,78
2022072510,-0.7,3.4,166,3.5,0,86,0,23.9,97,78
