dataTime,93_71,93_72,93_73,93_74,93_75,93_76,93_77,93_78,93_79,93_80,94_71,94_72,94_73,94_74,94_75,94_76,94_77,94_78,94_79,94_80,95_71,95_72,95_73,95_74,95_75,95_76,95_77,95_78,95_79,95_80,96_71,96_72,96_73,96_74,96_75,96_76,96_77,96_78,96_79,96_80,97_71,97_72,97_73,97_74,97_75,97_76,97_77,97_78,97_79,97_80,98_71,98_72,98_73,98_74,98_75,98_76,98_77,98_78,98_79,98_80,99_71,99_72,99_73,99_74,99_75,99_76,99_77,99_78,99_79,99_80,100_71,100_72,100_73,100_74,100_75,100_76,100_77,100_78,100_79,100_80,101_71,101_72,101_73,101_74,101_75,101_76,101_77,101_78,101_79,101_80,102_71,102_72,102_73,102_74,102_75,102_76,102_77,102_78,102_79,102_80
2022071408,,261,280,280,225,270,270,309,180,180,,261,261,280,270,270,270,270,270,180,,,184,184,184,270,270,280,270,270,,,190,225,184,206,206,216,195,265,,,190,190,280,219,219,313,216,178,,,190,190,210,191,191,195,265,265,,,,210,217,217,191,195,265,265,,,,,217,217,198,198,198,265,,,,,,217,198,198,198,196,,,,,,,,,196,196
2022071409,,268,281,281,217,251,251,257,63,63,,268,268,281,251,251,251,251,360,63,,,196,196,196,251,251,286,251,360,,,196,217,196,213,213,211,216,263,,,196,196,286,219,219,314,211,189,,,196,196,223,211,211,216,263,263,,,,223,216,216,195,216,263,263,,,,,216,216,209,209,209,263,,,,,,216,209,209,209,194,,,,,,,,,194,194
2022071410,,284,251,251,263,238,238,250,262,262,,284,284,251,238,238,238,238,270,262,,,201,201,201,238,238,291,238,270,,,202,263,201,221,221,201,225,267,,,202,202,291,214,214,316,201,171,,,202,202,234,198,198,225,267,267,,,,234,212,212,198,225,267,267,,,,,212,212,183,183,183,267,,,,,,212,183,183,183,202,,,,,,,,,202,202
2022071411,,277,268,268,261,195,195,236,259,259,,277,277,268,195,195,195,195,329,259,,,196,196,196,195,195,272,195,329,,,193,261,196,215,215,215,203,261,,,193,193,272,221,221,307,215,185,,,193,193,225,203,203,203,261,261,,,,225,218,218,203,203,261,261,,,,,218,218,222,222,222,261,,,,,,218,222,222,222,213,,,,,,,,,213,213
2022071412,,279,247,247,261,187,265,212,254,254,,279,279,247,187,187,187,187,11,254,,,213,213,213,187,265,277,187,11,,,200,261,213,204,204,217,350,256,,,200,200,268,243,243,312,210,239,,,200,200,241,216,216,350,256,256,,,,241,219,219,216,350,256,256,,,,,219,219,241,241,241,256,,,,,,219,241,241,241,207,,,,,,,,,207,207
2022071413,,262,253,249,252,291,291,270,283,283,,262,262,253,291,291,291,291,5,283,,,193,193,193,291,291,275,291,5,,,230,252,193,221,221,233,280,253,,,230,230,281,239,239,308,233,277,,,230,230,247,220,220,280,253,253,,,,247,210,210,220,280,253,253,,,,,210,210,184,184,184,253,,,,,,210,184,184,184,216,,,,,,,,,216,216
2022072510,,116,205,205,138,172,172,254,285,285,,116,116,205,172,172,172,172,329,285,,,255,255,255,172,172,145,172,329,,,120,138,255,188,188,203,127,112,,,120,120,145,242,242,166,203,144,,,120,120,93,177,177,127,112,112,,,,93,62,62,177,127,112,112,,,,,62,62,79,79,79,112,,,,,,62,79,79,79,3,,,,,,,,,3,3
